"prob";"ind";"l_rate";"temperature";"correct";"sampling";"n_flowers"
0.3;70;0.3;0.025;0.962593516209476;0.0374064837905237;8
0.3;70;0.3;0.05;0.800498753117207;0.199501246882793;12
0.3;70;0.3;0.1;0.55860349127182;0.44139650872818;12
0.3;70;0.4;0.0125;0.842892768079801;0.157107231920199;12
0.3;70;0.4;0.025;0.735660847880299;0.264339152119701;12
0.3;70;0.4;0.05;0.493765586034913;0.506234413965087;12
0.3;70;0.4;0.1;0.428927680798005;0.571072319201995;12
0.3;70;0.5;0.0125;0.588528678304239;0.411471321695761;12
0.3;70;0.5;0.025;0.663341645885287;0.336658354114713;12
0.3;70;0.5;0.05;0.463840399002494;0.536159600997506;12
0.3;70;0.5;0.1;0.401496259351621;0.598503740648379;12
0.3;71;0.05;0.0125;1;0;1
0.3;71;0.05;0.025;0.99501246882793;0.00498753117206985;2
0.3;71;0.05;0.05;0.947630922693267;0.0523690773067331;12
0.3;71;0.05;0.1;0.760598503740648;0.239401496259352;12
0.3;71;0.1;0.0125;1;0;1
0.3;71;0.1;0.025;0.987531172069825;0.0124688279301746;5
0.3;71;0.1;0.05;0.907730673316708;0.0922693266832918;12
0.3;71;0.1;0.1;0.660847880299252;0.339152119700748;12
0.3;71;0.2;0.0125;0.982543640897756;0.0174563591022444;8
0.3;71;0.2;0.025;0.895261845386534;0.104738154613466;12
0.3;71;0.2;0.05;0.875311720698254;0.124688279301746;12
0.3;71;0.2;0.1;0.668329177057357;0.331670822942643;12
0.3;71;0.3;0.0125;0.827930174563591;0.172069825436409;12
0.3;71;0.3;0.025;0.932668329177057;0.0673316708229427;11
0.3;71;0.3;0.05;0.785536159600998;0.214463840399002;12
0.3;71;0.3;0.1;0.571072319201995;0.428927680798005;12
0.3;71;0.4;0.0125;0.785536159600998;0.214463840399002;12
0.3;71;0.4;0.025;0.675810473815461;0.324189526184539;12
0.3;71;0.4;0.05;0.750623441396509;0.249376558603491;12
0.3;71;0.4;0.1;0.418952618453865;0.581047381546135;12
0.3;71;0.5;0.0125;0.598503740648379;0.401496259351621;12
0.3;71;0.5;0.025;0.473815461346633;0.526184538653367;12
0.3;71;0.5;0.05;0.501246882793017;0.498753117206983;12
0.3;71;0.5;0.1;0.349127182044888;0.650872817955112;12
0.3;72;0.05;0.0125;1;0;1
0.3;72;0.05;0.025;1;0;1
0.3;72;0.05;0.05;0.890274314214464;0.109725685785536;12
0.3;72;0.05;0.1;0.615960099750623;0.384039900249377;12
0.3;72;0.1;0.0125;0.99002493765586;0.0099750623441397;6
0.3;72;0.1;0.025;0.99501246882793;0.00498753117206985;4
0.3;72;0.1;0.05;0.942643391521197;0.057356608478803;12
0.3;72;0.1;0.1;0.738154613466334;0.261845386533666;12
0.3;72;0.2;0.0125;1;0;1
0.3;72;0.2;0.025;0.965087281795511;0.0349127182044888;12
0.3;72;0.2;0.05;0.810473815461347;0.189526184538653;12
0.3;72;0.2;0.1;0.643391521197007;0.356608478802993;12
0.3;72;0.3;0.0125;0.723192019950125;0.276807980049875;12
0.3;72;0.3;0.025;0.788029925187032;0.211970074812968;12
0.3;72;0.3;0.05;0.760598503740648;0.239401496259352;12
0.3;72;0.3;0.1;0.581047381546135;0.418952618453865;12
0.3;72;0.4;0.0125;0.780548628428928;0.219451371571072;12
0.3;72;0.4;0.025;0.733167082294264;0.266832917705736;12
0.3;72;0.4;0.05;0.508728179551122;0.491271820448878;12
0.3;72;0.4;0.1;0.406483790523691;0.593516209476309;12
0.3;72;0.5;0.0125;0.556109725685786;0.443890274314214;12
0.3;72;0.5;0.025;0.576059850374065;0.423940149625935;12
0.3;72;0.5;0.05;0.386533665835411;0.613466334164589;12
0.3;72;0.5;0.1;0.351620947630923;0.648379052369077;12
0.3;73;0.05;0.0125;1;0;1
0.3;73;0.05;0.025;0.997506234413965;0.00249376558603487;3
0.3;73;0.05;0.05;0.982543640897756;0.0174563591022444;8
0.3;73;0.05;0.1;0.770573566084788;0.229426433915212;12
0.3;73;0.1;0.0125;1;0;1
0.3;73;0.1;0.025;1;0;1
0.3;73;0.1;0.05;0.957605985037406;0.0423940149625935;11
0.3;73;0.1;0.1;0.733167082294264;0.266832917705736;12
0.3;73;0.2;0.0125;0.997506234413965;0.00249376558603487;2
0.3;73;0.2;0.025;0.935162094763092;0.0648379052369077;12
0.3;73;0.2;0.05;0.805486284289277;0.194513715710723;12
0.3;73;0.2;0.1;0.615960099750623;0.384039900249377;12
0.3;73;0.3;0.0125;0.708229426433915;0.291770573566085;12
0.3;73;0.3;0.025;0.860349127182045;0.139650872817955;12
0.3;73;0.3;0.05;0.755610972568579;0.244389027431421;12
0.3;73;0.3;0.1;0.44139650872818;0.558603491271821;12
0.3;73;0.4;0.0125;0.885286783042394;0.114713216957606;12
0.3;73;0.4;0.025;0.581047381546135;0.418952618453865;12
0.3;73;0.4;0.05;0.5785536159601;0.4214463840399;12
0.3;73;0.4;0.1;0.511221945137157;0.488778054862843;12
0.3;73;0.5;0.0125;0.683291770573566;0.316708229426434;12
0.3;73;0.5;0.025;0.546134663341646;0.453865336658354;12
0.3;73;0.5;0.05;0.438902743142145;0.561097256857855;12
0.3;73;0.5;0.1;0.478802992518703;0.521197007481297;12
0.3;74;0.05;0.0125;1;0;1
0.3;74;0.05;0.025;1;0;1
0.3;74;0.05;0.05;0.947630922693267;0.0523690773067331;11
0.3;74;0.05;0.1;0.618453865336658;0.381546134663342;12
0.3;74;0.1;0.0125;1;0;1
0.3;74;0.1;0.025;0.987531172069825;0.0124688279301746;4
0.3;74;0.1;0.05;0.877805486284289;0.122194513715711;12
0.3;74;0.1;0.1;0.55860349127182;0.44139650872818;12
0.3;74;0.2;0.0125;0.980049875311721;0.0199501246882793;7
0.3;74;0.2;0.025;0.788029925187032;0.211970074812968;12
0.3;74;0.2;0.05;0.788029925187032;0.211970074812968;12
0.3;74;0.2;0.1;0.660847880299252;0.339152119700748;12
0.3;74;0.3;0.0125;0.960099750623441;0.0399002493765586;11
0.3;74;0.3;0.025;0.72069825436409;0.27930174563591;12
0.3;74;0.3;0.05;0.665835411471322;0.334164588528678;12
0.3;74;0.3;0.1;0.581047381546135;0.418952618453865;12
0.3;74;0.4;0.0125;0.665835411471322;0.334164588528678;12
0.3;74;0.4;0.025;0.71072319201995;0.28927680798005;12
0.3;74;0.4;0.05;0.690773067331671;0.309226932668329;12
0.3;74;0.4;0.1;0.506234413965087;0.493765586034913;12
0.3;74;0.5;0.0125;0.660847880299252;0.339152119700748;12
0.3;74;0.5;0.025;0.541147132169576;0.458852867830424;12
0.3;74;0.5;0.05;0.41645885286783;0.58354114713217;12
0.3;74;0.5;0.1;0.401496259351621;0.598503740648379;12
0.3;75;0.05;0.0125;1;0;1
0.3;75;0.05;0.025;0.992518703241895;0.00748129675810472;4
0.3;75;0.05;0.05;0.830423940149626;0.169576059850374;12
0.3;75;0.05;0.1;0.72069825436409;0.27930174563591;12
0.3;75;0.1;0.0125;1;0;1
0.3;75;0.1;0.025;0.950124688279302;0.0498753117206983;9
0.3;75;0.1;0.05;0.955112219451372;0.0448877805486284;10
0.3;75;0.1;0.1;0.673316708229426;0.326683291770574;12
0.3;75;0.2;0.0125;0.985037406483791;0.0149625935162094;6
0.3;75;0.2;0.025;0.975062344139651;0.0249376558603491;10
0.3;75;0.2;0.05;0.780548628428928;0.219451371571072;12
0.3;75;0.2;0.1;0.650872817955112;0.349127182044888;12
0.3;75;0.3;0.0125;0.955112219451372;0.0448877805486284;9
0.3;75;0.3;0.025;0.872817955112219;0.127182044887781;12
0.3;75;0.3;0.05;0.625935162094763;0.374064837905237;12
0.3;75;0.3;0.1;0.551122194513716;0.448877805486284;12
0.3;75;0.4;0.0125;0.703241895261845;0.296758104738155;12
0.3;75;0.4;0.025;0.670822942643391;0.329177057356609;12
0.3;75;0.4;0.05;0.620947630922693;0.379052369077307;12
0.3;75;0.4;0.1;0.456359102244389;0.543640897755611;12
0.3;75;0.5;0.0125;0.401496259351621;0.598503740648379;12
0.3;75;0.5;0.025;0.528678304239402;0.471321695760598;12
0.3;75;0.5;0.05;0.508728179551122;0.491271820448878;12
0.3;75;0.5;0.1;0.458852867830424;0.541147132169576;12
0.3;76;0.05;0.0125;1;0;1
0.3;76;0.05;0.025;0.997506234413965;0.00249376558603487;2
0.3;76;0.05;0.05;0.972568578553616;0.027431421446384;8
0.3;76;0.05;0.1;0.633416458852868;0.366583541147132;12
0.3;76;0.1;0.0125;1;0;1
0.3;76;0.1;0.025;0.992518703241895;0.00748129675810472;4
0.3;76;0.1;0.05;0.912718204488778;0.0872817955112219;12
0.3;76;0.1;0.1;0.693266832917706;0.306733167082294;12
0.3;76;0.2;0.0125;0.99501246882793;0.00498753117206985;3
0.3;76;0.2;0.025;0.942643391521197;0.057356608478803;12
0.3;76;0.2;0.05;0.548628428927681;0.451371571072319;12
0.3;76;0.2;0.1;0.670822942643391;0.329177057356609;12
0.3;76;0.3;0.0125;0.855361596009975;0.144638403990025;12
0.3;76;0.3;0.025;0.85785536159601;0.14214463840399;12
0.3;76;0.3;0.05;0.733167082294264;0.266832917705736;12
0.3;76;0.3;0.1;0.478802992518703;0.521197007481297;12
0.3;76;0.4;0.0125;0.675810473815461;0.324189526184539;12
0.3;76;0.4;0.025;0.688279301745636;0.311720698254364;12
0.3;76;0.4;0.05;0.588528678304239;0.411471321695761;12
0.3;76;0.4;0.1;0.384039900249377;0.615960099750623;12
0.3;76;0.5;0.0125;0.598503740648379;0.401496259351621;12
0.3;76;0.5;0.025;0.588528678304239;0.411471321695761;12
0.3;76;0.5;0.05;0.551122194513716;0.448877805486284;12
0.3;76;0.5;0.1;0.433915211970075;0.566084788029925;12
0.3;77;0.05;0.0125;1;0;1
0.3;77;0.05;0.025;0.997506234413965;0.00249376558603487;2
0.3;77;0.05;0.05;0.930174563591022;0.0698254364089775;11
0.3;77;0.05;0.1;0.807980049875312;0.192019950124688;12
0.3;77;0.1;0.0125;1;0;1
0.3;77;0.1;0.025;0.997506234413965;0.00249376558603487;2
0.3;77;0.1;0.05;0.907730673316708;0.0922693266832918;12
0.3;77;0.1;0.1;0.673316708229426;0.326683291770574;12
0.3;77;0.2;0.0125;1;0;1
0.3;77;0.2;0.025;0.925187032418953;0.0748129675810474;12
0.3;77;0.2;0.05;0.810473815461347;0.189526184538653;12
0.3;77;0.2;0.1;0.553615960099751;0.446384039900249;12
0.3;77;0.3;0.0125;0.925187032418953;0.0748129675810474;12
0.3;77;0.3;0.025;0.730673316708229;0.269326683291771;12
0.3;77;0.3;0.05;0.770573566084788;0.229426433915212;12
0.3;77;0.3;0.1;0.526184538653367;0.473815461346633;12
0.3;77;0.4;0.0125;0.790523690773067;0.209476309226933;12
0.3;77;0.4;0.025;0.620947630922693;0.379052369077307;12
0.3;77;0.4;0.05;0.541147132169576;0.458852867830424;12
0.3;77;0.4;0.1;0.438902743142145;0.561097256857855;12
0.3;77;0.5;0.0125;0.653366583541147;0.346633416458853;12
0.3;77;0.5;0.025;0.603491271820449;0.396508728179551;12
0.3;77;0.5;0.05;0.4214463840399;0.5785536159601;12
0.3;77;0.5;0.1;0.403990024937656;0.596009975062344;12
0.3;78;0.05;0.0125;1;0;1
0.3;78;0.05;0.025;1;0;1
0.3;78;0.05;0.05;0.910224438902743;0.0897755610972568;10
0.3;78;0.05;0.1;0.703241895261845;0.296758104738155;12
0.3;78;0.1;0.0125;1;0;1
0.3;78;0.1;0.025;1;0;1
0.3;78;0.1;0.05;0.907730673316708;0.0922693266832918;12
0.3;78;0.1;0.1;0.718204488778055;0.281795511221945;12
0.3;78;0.2;0.0125;0.897755610972569;0.102244389027431;12
0.3;78;0.2;0.025;0.955112219451372;0.0448877805486284;9
0.3;78;0.2;0.05;0.795511221945137;0.204488778054863;12
0.3;78;0.2;0.1;0.593516209476309;0.406483790523691;12
0.3;78;0.3;0.0125;0.970074812967581;0.029925187032419;10
0.3;78;0.3;0.025;0.902743142144638;0.0972568578553616;12
0.3;78;0.3;0.05;0.625935162094763;0.374064837905237;12
0.3;78;0.3;0.1;0.635910224438903;0.364089775561097;12
0.3;78;0.4;0.0125;0.793017456359102;0.206982543640898;12
0.3;78;0.4;0.025;0.670822942643391;0.329177057356609;12
0.3;78;0.4;0.05;0.581047381546135;0.418952618453865;12
0.3;78;0.4;0.1;0.468827930174564;0.531172069825436;12
0.3;78;0.5;0.0125;0.58354114713217;0.41645885286783;12
0.3;78;0.5;0.025;0.688279301745636;0.311720698254364;12
0.3;78;0.5;0.05;0.44139650872818;0.558603491271821;12
0.3;78;0.5;0.1;0.428927680798005;0.571072319201995;12
0.3;79;0.05;0.0125;1;0;1
0.3;79;0.05;0.025;0.99501246882793;0.00498753117206985;4
0.3;79;0.05;0.05;0.967581047381546;0.0324189526184538;10
0.3;79;0.05;0.1;0.71571072319202;0.28428927680798;12
0.3;79;0.1;0.0125;1;0;1
0.3;79;0.1;0.025;0.99501246882793;0.00498753117206985;3
0.3;79;0.1;0.05;0.86783042394015;0.13216957605985;12
0.3;79;0.1;0.1;0.72568578553616;0.27431421446384;12
0.3;79;0.2;0.0125;0.962593516209476;0.0374064837905237;11
0.3;79;0.2;0.025;0.855361596009975;0.144638403990025;12
0.3;79;0.2;0.05;0.793017456359102;0.206982543640898;12
0.3;79;0.2;0.1;0.493765586034913;0.506234413965087;12
0.3;79;0.3;0.0125;0.837905236907731;0.162094763092269;12
0.3;79;0.3;0.025;0.86783042394015;0.13216957605985;12
0.3;79;0.3;0.05;0.506234413965087;0.493765586034913;12
0.3;79;0.3;0.1;0.536159600997506;0.463840399002494;12
0.3;79;0.4;0.0125;0.598503740648379;0.401496259351621;12
0.3;79;0.4;0.025;0.620947630922693;0.379052369077307;12
0.3;79;0.4;0.05;0.615960099750623;0.384039900249377;12
0.3;79;0.4;0.1;0.566084788029925;0.433915211970075;12
0.3;79;0.5;0.0125;0.735660847880299;0.264339152119701;12
0.3;79;0.5;0.025;0.561097256857855;0.438902743142145;12
0.3;79;0.5;0.05;0.521197007481297;0.478802992518703;12
0.3;79;0.5;0.1;0.471321695760599;0.528678304239401;12
0.3;80;0.05;0.0125;1;0;1
0.3;80;0.05;0.025;1;0;1
0.3;80;0.05;0.05;0.912718204488778;0.0872817955112219;11
0.3;80;0.05;0.1;0.648379052369077;0.351620947630923;12
0.3;80;0.1;0.0125;1;0;1
0.3;80;0.1;0.025;0.99501246882793;0.00498753117206985;3
0.3;80;0.1;0.05;0.877805486284289;0.122194513715711;12
0.3;80;0.1;0.1;0.561097256857855;0.438902743142145;12
0.3;80;0.2;0.0125;0.985037406483791;0.0149625935162094;6
0.3;80;0.2;0.025;0.935162094763092;0.0648379052369077;12
0.3;80;0.2;0.05;0.85785536159601;0.14214463840399;12
0.3;80;0.2;0.1;0.663341645885287;0.336658354114713;12
0.3;80;0.3;0.0125;0.917705735660848;0.0822942643391521;11
0.3;80;0.3;0.025;0.905236907730673;0.0947630922693267;12
0.3;80;0.3;0.05;0.508728179551122;0.491271820448878;12
0.3;80;0.3;0.1;0.660847880299252;0.339152119700748;12
0.3;80;0.4;0.0125;0.743142144638404;0.256857855361596;12
0.3;80;0.4;0.025;0.760598503740648;0.239401496259352;12
0.3;80;0.4;0.05;0.488778054862843;0.511221945137157;12
0.3;80;0.4;0.1;0.401496259351621;0.598503740648379;12
0.3;80;0.5;0.0125;0.735660847880299;0.264339152119701;12
0.3;80;0.5;0.025;0.630922693266833;0.369077306733167;12
0.3;80;0.5;0.05;0.461346633416459;0.538653366583541;12
0.3;80;0.5;0.1;0.423940149625935;0.576059850374065;12
0.3;81;0.05;0.0125;1;0;1
0.3;81;0.05;0.025;0.997506234413965;0.00249376558603487;3
0.3;81;0.05;0.05;0.902743142144638;0.0972568578553616;12
0.3;81;0.05;0.1;0.483790523690773;0.516209476309227;12
0.3;81;0.1;0.0125;1;0;1
0.3;81;0.1;0.025;0.99501246882793;0.00498753117206985;3
0.3;81;0.1;0.05;0.945137157107232;0.0548628428927681;11
0.3;81;0.1;0.1;0.593516209476309;0.406483790523691;12
0.3;81;0.2;0.0125;0.967581047381546;0.0324189526184538;10
0.3;81;0.2;0.025;0.902743142144638;0.0972568578553616;12
0.3;81;0.2;0.05;0.775561097256858;0.224438902743142;12
0.3;81;0.2;0.1;0.433915211970075;0.566084788029925;12
0.3;81;0.3;0.0125;0.882793017456359;0.117206982543641;12
0.3;81;0.3;0.025;0.675810473815461;0.324189526184539;12
0.3;81;0.3;0.05;0.600997506234414;0.399002493765586;12
0.3;81;0.3;0.1;0.456359102244389;0.543640897755611;12
0.3;81;0.4;0.0125;0.780548628428928;0.219451371571072;12
0.3;81;0.4;0.025;0.640897755610973;0.359102244389027;12
0.3;81;0.4;0.05;0.546134663341646;0.453865336658354;12
0.3;81;0.4;0.1;0.379052369077307;0.620947630922693;12
0.3;81;0.5;0.0125;0.628428927680798;0.371571072319202;12
0.3;81;0.5;0.025;0.536159600997506;0.463840399002494;12
0.3;81;0.5;0.05;0.521197007481297;0.478802992518703;12
0.3;81;0.5;0.1;0.364089775561097;0.635910224438903;12
0.3;82;0.05;0.0125;1;0;1
0.3;82;0.05;0.025;0.997506234413965;0.00249376558603487;2
0.3;82;0.05;0.05;0.965087281795511;0.0349127182044888;10
0.3;82;0.05;0.1;0.680798004987531;0.319201995012469;12
0.3;82;0.1;0.0125;1;0;1
0.3;82;0.1;0.025;0.99002493765586;0.0099750623441397;6
0.3;82;0.1;0.05;0.975062344139651;0.0249376558603491;9
0.3;82;0.1;0.1;0.738154613466334;0.261845386533666;12
0.3;82;0.2;0.0125;0.885286783042394;0.114713216957606;12
0.3;82;0.2;0.025;0.927680798004987;0.0723192019950125;12
0.3;82;0.2;0.05;0.84788029925187;0.15211970074813;12
0.3;82;0.2;0.1;0.71571072319202;0.28428927680798;12
0.3;82;0.3;0.0125;0.86783042394015;0.13216957605985;12
0.3;82;0.3;0.025;0.925187032418953;0.0748129675810474;12
0.3;82;0.3;0.05;0.653366583541147;0.346633416458853;12
0.3;82;0.3;0.1;0.576059850374065;0.423940149625935;12
0.3;82;0.4;0.0125;0.760598503740648;0.239401496259352;12
0.3;82;0.4;0.025;0.668329177057357;0.331670822942643;12
0.3;82;0.4;0.05;0.610972568578554;0.389027431421446;12
0.3;82;0.4;0.1;0.44139650872818;0.558603491271821;12
0.3;82;0.5;0.0125;0.556109725685786;0.443890274314214;12
0.3;82;0.5;0.025;0.528678304239402;0.471321695760598;12
0.3;82;0.5;0.05;0.5785536159601;0.4214463840399;12
0.3;82;0.5;0.1;0.466334164588529;0.533665835411471;12
0.3;83;0.05;0.0125;1;0;1
0.3;83;0.05;0.025;0.987531172069825;0.0124688279301746;6
0.3;83;0.05;0.05;0.925187032418953;0.0748129675810474;11
0.3;83;0.05;0.1;0.663341645885287;0.336658354114713;12
0.3;83;0.1;0.0125;1;0;1
0.3;83;0.1;0.025;0.99002493765586;0.0099750623441397;4
0.3;83;0.1;0.05;0.907730673316708;0.0922693266832918;12
0.3;83;0.1;0.1;0.723192019950125;0.276807980049875;12
0.3;83;0.2;0.0125;0.950124688279302;0.0498753117206983;11
0.3;83;0.2;0.025;0.927680798004987;0.0723192019950125;11
0.3;83;0.2;0.05;0.86783042394015;0.13216957605985;11
0.3;83;0.2;0.1;0.635910224438903;0.364089775561097;12
0.3;83;0.3;0.0125;0.880299251870324;0.119700748129676;12
0.3;83;0.3;0.025;0.840399002493766;0.159600997506234;12
0.3;83;0.3;0.05;0.70074812967581;0.29925187032419;12
0.3;83;0.3;0.1;0.428927680798005;0.571072319201995;12
0.3;83;0.4;0.0125;0.793017456359102;0.206982543640898;12
0.3;83;0.4;0.025;0.688279301745636;0.311720698254364;12
0.3;83;0.4;0.05;0.605985037406484;0.394014962593516;12
0.3;83;0.4;0.1;0.369077306733167;0.630922693266833;12
0.3;83;0.5;0.0125;0.608478802992519;0.391521197007481;12
0.3;83;0.5;0.025;0.566084788029925;0.433915211970075;12
0.3;83;0.5;0.05;0.468827930174564;0.531172069825436;12
0.3;83;0.5;0.1;0.369077306733167;0.630922693266833;12
0.3;84;0.05;0.0125;1;0;1
0.3;84;0.05;0.025;1;0;1
0.3;84;0.05;0.05;0.950124688279302;0.0498753117206983;10
0.3;84;0.05;0.1;0.72568578553616;0.27431421446384;12
0.3;84;0.1;0.0125;1;0;1
0.3;84;0.1;0.025;0.99501246882793;0.00498753117206985;3
0.3;84;0.1;0.05;0.930174563591022;0.0698254364089775;11
0.3;84;0.1;0.1;0.740648379052369;0.259351620947631;12
0.3;84;0.2;0.0125;0.937655860349127;0.0623441396508728;11
0.3;84;0.2;0.025;0.880299251870324;0.119700748129676;12
0.3;84;0.2;0.05;0.708229426433915;0.291770573566085;12
0.3;84;0.2;0.1;0.640897755610973;0.359102244389027;12
0.3;84;0.3;0.0125;0.925187032418953;0.0748129675810474;11
0.3;84;0.3;0.025;0.770573566084788;0.229426433915212;12
0.3;84;0.3;0.05;0.613466334164589;0.386533665835411;12
0.3;84;0.3;0.1;0.571072319201995;0.428927680798005;12
0.3;84;0.4;0.0125;0.798004987531172;0.201995012468828;12
0.3;84;0.4;0.025;0.675810473815461;0.324189526184539;12
0.3;84;0.4;0.05;0.586034912718205;0.413965087281795;12
0.3;84;0.4;0.1;0.526184538653367;0.473815461346633;12
0.3;84;0.5;0.0125;0.770573566084788;0.229426433915212;12
0.3;84;0.5;0.025;0.571072319201995;0.428927680798005;12
0.3;84;0.5;0.05;0.491271820448878;0.508728179551122;12
0.3;84;0.5;0.1;0.508728179551122;0.491271820448878;12
0.3;85;0.05;0.0125;1;0;1
0.3;85;0.05;0.025;1;0;1
0.3;85;0.05;0.05;0.952618453865337;0.0473815461346634;9
0.3;85;0.05;0.1;0.683291770573566;0.316708229426434;12
0.3;85;0.1;0.0125;0.997506234413965;0.00249376558603487;3
0.3;85;0.1;0.025;0.99002493765586;0.0099750623441397;6
0.3;85;0.1;0.05;0.892768079800499;0.107231920199501;12
0.3;85;0.1;0.1;0.638403990024938;0.361596009975062;12
0.3;85;0.2;0.0125;0.925187032418953;0.0748129675810474;10
0.3;85;0.2;0.025;0.937655860349127;0.0623441396508728;11
0.3;85;0.2;0.05;0.685785536159601;0.314214463840399;12
0.3;85;0.2;0.1;0.451371571072319;0.548628428927681;12
0.3;85;0.3;0.0125;0.890274314214464;0.109725685785536;12
0.3;85;0.3;0.025;0.875311720698254;0.124688279301746;12
0.3;85;0.3;0.05;0.623441396508728;0.376558603491272;12
0.3;85;0.3;0.1;0.483790523690773;0.516209476309227;12
0.3;85;0.4;0.0125;0.770573566084788;0.229426433915212;12
0.3;85;0.4;0.025;0.750623441396509;0.249376558603491;12
0.3;85;0.4;0.05;0.581047381546135;0.418952618453865;12
0.3;85;0.4;0.1;0.498753117206983;0.501246882793017;12
0.3;85;0.5;0.0125;0.463840399002494;0.536159600997506;12
0.3;85;0.5;0.025;0.538653366583541;0.461346633416459;12
0.3;85;0.5;0.05;0.413965087281795;0.586034912718205;12
0.3;85;0.5;0.1;0.44139650872818;0.558603491271821;12
0.3;86;0.05;0.0125;1;0;1
0.3;86;0.05;0.025;1;0;1
0.3;86;0.05;0.05;0.940149625935162;0.059850374064838;11
0.3;86;0.05;0.1;0.693266832917706;0.306733167082294;12
0.3;86;0.1;0.0125;1;0;1
0.3;86;0.1;0.025;0.992518703241895;0.00748129675810472;4
0.3;86;0.1;0.05;0.840399002493766;0.159600997506234;12
0.3;86;0.1;0.1;0.718204488778055;0.281795511221945;12
0.3;86;0.2;0.0125;0.972568578553616;0.027431421446384;8
0.3;86;0.2;0.025;0.84788029925187;0.15211970074813;12
0.3;86;0.2;0.05;0.817955112219451;0.182044887780549;12
0.3;86;0.2;0.1;0.645885286783042;0.354114713216958;12
0.3;86;0.3;0.0125;0.812967581047382;0.187032418952618;12
0.3;86;0.3;0.025;0.788029925187032;0.211970074812968;12
0.3;86;0.3;0.05;0.825436408977556;0.174563591022444;12
0.3;86;0.3;0.1;0.461346633416459;0.538653366583541;12
0.3;86;0.4;0.0125;0.917705735660848;0.0822942643391521;12
0.3;86;0.4;0.025;0.830423940149626;0.169576059850374;12
0.3;86;0.4;0.05;0.665835411471322;0.334164588528678;12
0.3;86;0.4;0.1;0.518703241895262;0.481296758104738;12
0.3;86;0.5;0.0125;0.613466334164589;0.386533665835411;12
0.3;86;0.5;0.025;0.610972568578554;0.389027431421446;12
0.3;86;0.5;0.05;0.451371571072319;0.548628428927681;12
0.3;86;0.5;0.1;0.384039900249377;0.615960099750623;12
0.3;87;0.05;0.0125;1;0;1
0.3;87;0.05;0.025;0.99501246882793;0.00498753117206985;4
0.3;87;0.05;0.05;0.930174563591022;0.0698254364089775;12
0.3;87;0.05;0.1;0.658354114713217;0.341645885286783;12
0.3;87;0.1;0.0125;0.99002493765586;0.0099750623441397;4
0.3;87;0.1;0.025;0.980049875311721;0.0199501246882793;7
0.3;87;0.1;0.05;0.945137157107232;0.0548628428927681;11
0.3;87;0.1;0.1;0.765586034912718;0.234413965087282;12
0.3;87;0.2;0.0125;0.965087281795511;0.0349127182044888;10
0.3;87;0.2;0.025;0.842892768079801;0.157107231920199;12
0.3;87;0.2;0.05;0.85286783042394;0.14713216957606;12
0.3;87;0.2;0.1;0.600997506234414;0.399002493765586;12
0.3;87;0.3;0.0125;0.820448877805486;0.179551122194514;12
0.3;87;0.3;0.025;0.84788029925187;0.15211970074813;12
0.3;87;0.3;0.05;0.703241895261845;0.296758104738155;12
0.3;87;0.3;0.1;0.538653366583541;0.461346633416459;12
0.3;87;0.4;0.0125;0.728179551122195;0.271820448877805;12
0.3;87;0.4;0.025;0.591022443890274;0.408977556109726;12
0.3;87;0.4;0.05;0.498753117206983;0.501246882793017;12
